day,siconc,huss,tas
17531,20.90607563632322,,
17532,20.86728353895743,,
17533,20.82848866288763,,
17534,20.789691008113817,,
17535,20.750898910748028,,
17536,20.712101255974215,,
17537,20.673309158608426,,
17538,20.634512893186617,,
17539,20.595716627764812,,
17540,20.556924530399023,,
17541,20.518129654329222,,
17542,20.479333388907413,,
17543,20.44053990218962,,
17544,20.40174363676781,,
17545,20.362947371346003,,
17546,20.32415388462821,,
17547,20.32415388462821,,
17548,20.316987606980103,,
17549,20.309826886740023,,
17550,20.302666166499943,,
17551,20.295501278203847,,
17552,20.288336389907748,,
17553,20.281175669667668,,
17554,20.27401356007558,,
17555,20.266847282427477,,
17556,20.25968517283539,,
17557,20.25252445259531,,
17558,20.245362343003222,,
17559,20.238197454707123,,
17560,20.231036734467043,,
17561,20.223871846170947,,
17562,20.216711125930868,,
17563,20.20954623763477,,
17564,20.20238412804268,,
17565,20.19521923974658,,
17566,20.18805574080249,,
17567,20.18089502056241,,
17568,20.173732910970323,,
17569,20.16656663332222,,
17570,20.15940452373013,,
17571,20.15224102478604,,
17572,20.145078915193952,,
17573,20.13791541624986,,
17574,20.13075191730577,,
17575,20.123588418361678,,
17576,20.116427698121598,,
17577,20.116427698121598,,
17578,20.085407635878624,,
17579,20.05439035233967,,
17580,20.023373068800712,,
17581,19.992353006557742,,
17582,19.961332944314773,,
17583,19.930314271423807,,
17584,19.899294209180837,,
17585,19.86827692564188,,
17586,19.837258252750917,,
17587,19.80624096921196,,
17588,19.775222296320997,,
17589,19.74420501278204,,
17590,19.713183561187062,,
17591,19.682167667000112,,
17592,19.651150383461154,,
17593,19.620128931866176,,
17594,19.589113037679226,,
17595,19.558092975436256,,
17596,19.527074302545294,,
17597,19.496054240302325,,
17598,19.46503834611537,,
17599,19.434016894520397,,
17600,19.40300238968545,,
17601,19.371980938090474,,
17602,19.34096226519951,,
17603,19.309940813604534,,
17604,19.278924919417584,,
17605,19.247907635878626,,
17606,19.216890352339668,,
17607,19.216890352339668,,
17608,19.305116983438925,,
17609,19.393345003890186,,
17610,19.48157163498944,,
17611,19.569799655440704,,
17612,19.658030454595977,,
17613,19.746259864399246,,
17614,19.834487884850507,,
17615,19.922715905301768,,
17616,20.01094253640102,,
17617,20.09917194620429,,
17618,20.18739996665555,,
17619,20.27562659775481,,
17620,20.36385461820607,,
17621,20.45208263865733,,
17622,20.54031065910859,,
17623,20.628541458263864,,
17624,20.716769478715126,,
17625,20.804996109814383,,
17626,20.89322274091364,,
17627,20.981453540068912,,
17628,21.069680171168166,,
17629,21.157906802267423,,
17630,21.246138990774703,,
17631,21.334368400577972,,
17632,21.422593642325218,,
17633,21.510821662776483,,
17634,21.599052461931755,,
17635,21.687277703679005,,
17636,21.775507113482274,,
17637,21.775507113482274,,
17638,21.7939507613649,,
17639,21.812395798599532,,
17640,21.830836667778147,,
17641,21.84927614760476,,
17642,21.86772118483939,,
17643,21.886162054018005,,
17644,21.904604312548628,,
17645,21.923047960431255,,
17646,21.94149299766589,,
17647,21.95993803490052,,
17648,21.978378904079136,,
17649,21.996818383905747,,
17650,22.015264810492386,,
17651,22.033712626431033,,
17652,22.052150716905636,,
17653,22.070590196732244,,
17654,22.08903384461487,,
17655,22.107477492497498,,
17656,22.125918361676113,,
17657,22.144364788262756,,
17658,22.162809825497387,,
17659,22.181253473380014,,
17660,22.199695731910637,,
17661,22.218136601089252,,
17662,22.23658024897188,,
17663,22.255022507502503,,
17664,22.273464766033122,,
17665,22.29190841391575,,
17666,22.310353451150384,,
17667,22.328794320329,,
17668,22.328794320329,,
17669,22.347232410803603,,
17670,22.365666333222187,,
17671,22.384103034344783,,
17672,22.402536956763367,,
17673,22.420975047237967,,
17674,22.439407580304547,,
17675,22.457844281427143,,
17676,22.476282371901746,,
17677,22.494719073024342,,
17678,22.51315160609092,,
17679,22.531589696565522,,
17680,22.5500222296321,,
17681,22.568460320106702,,
17682,22.586895631877294,,
17683,22.6053351117039,,
17684,22.623769034122486,,
17685,22.642204345893074,,
17686,22.660639657663666,,
17687,22.679070801378238,,
17688,22.69750889185284,,
17689,22.71594837167945,,
17690,22.734382294098033,,
17691,22.752820384572637,,
17692,22.771251528287205,,
17693,22.78968961876181,,
17694,22.8081249305324,,
17695,22.82656024230299,,
17696,22.844996943425585,,
17697,22.863432255196177,,
17698,22.863432255196177,,
17699,22.86559825497388,,
17700,22.86776564410359,,
17701,22.869931643881294,,
17702,22.872100422363008,,
17703,22.874263643436702,,
17704,22.876432421918416,,
17705,22.878597032344114,,
17706,22.880761642769812,,
17707,22.882931810603534,,
17708,22.885096421029232,,
17709,22.88726519951095,,
17710,22.889429809936644,,
17711,22.89159997777037,,
17712,22.89376597754807,,
17713,22.89593336667778,,
17714,22.898099366455487,,
17715,22.90026397688118,,
17716,22.90243553406691,,
17717,22.90460292319662,,
17718,22.906768922974326,,
17719,22.908933533400024,,
17720,22.911102311881738,,
17721,22.91326553295543,,
17722,22.915432922085138,,
17723,22.917600311214848,,
17724,22.919764921640546,,
17725,22.921933700122263,,
17726,22.92410247860398,,
17727,22.926267089029675,,
17728,22.928435867511393,,
17729,22.928435867511393,,
17730,22.91531065910859,,
17731,22.90218128264977,,
17732,22.889058852950985,,
17733,22.875936423252195,,
17734,22.8628126042014,,
17735,22.849686006446593,,
17736,22.8365621873958,,
17737,22.823434200288986,,
17738,22.810311770590197,,
17739,22.797187951539403,,
17740,22.78405996443259,,
17741,22.770936145381793,,
17742,22.75781093697899,,
17743,22.744685728576194,,
17744,22.731559130821385,,
17745,22.71843531177059,,
17746,22.70531010336779,,
17747,22.69218489496499,,
17748,22.6790624652662,,
17749,22.665934478159386,,
17750,22.652812048460596,,
17751,22.63968545070579,,
17752,22.62656441035901,,
17753,22.61343503390019,,
17754,22.6003126042014,,
17755,22.587186006446593,,
17756,22.574059408691785,,
17757,22.560936978993,,
17758,22.54781038123819,,
17759,22.534686562187396,,
17760,22.534686562187396,,
17761,22.533914082471934,,
17762,22.53313882405246,,
17763,22.532366344337,,
17764,22.53159803267756,,
17765,22.53082138490608,,
17766,22.530050294542626,,
17767,22.529276425475157,,
17768,22.528501167055687,,
17769,22.527731466044237,,
17770,22.526956207624764,,
17771,22.526183727909302,,
17772,22.525414026897856,,
17773,22.524637379126375,,
17774,22.523864899410913,,
17775,22.523092419695455,,
17776,22.522317161275982,,
17777,22.521543292208513,,
17778,22.52077636990108,,
17779,22.519998332777593,,
17780,22.519228631766143,,
17781,22.518454762698678,,
17782,22.517676725575193,,
17783,22.516909803267755,,
17784,22.516133155496277,,
17785,22.515359286428808,,
17786,22.51458958541736,,
17787,22.513815716349896,,
17788,22.513040457930423,,
17789,22.512270756918973,,
17790,22.512270756918973,,
17791,22.49537067911526,,
17792,22.47847338001556,,
17793,22.461577470267866,,
17794,22.44467878181616,,
17795,22.427784261420474,,
17796,22.410885572968766,,
17797,22.393986884517062,,
17798,22.377089585417362,,
17799,22.360193675669667,,
17800,22.343292208513947,,
17801,22.326396298766255,,
17802,22.309498999666555,,
17803,22.292601700566856,,
17804,22.275705790819163,,
17805,22.258807102367456,,
17806,22.24190841391575,,
17807,22.225012504168056,,
17808,22.208116594420364,,
17809,22.191219295320664,,
17810,22.174320606868957,,
17811,22.15742191841725,,
17812,22.140523229965545,,
17813,22.12363009892186,,
17814,22.10673002111815,,
17815,22.08983272201845,,
17816,22.072934033566746,,
17817,22.05603395576303,,
17818,22.03913665666333,,
17819,22.02224352561965,,
17820,22.00534622651995,,
17821,22.00534622651995,,
17822,22.01598032677559,,
17823,22.026619984439257,,
17824,22.03725686339891,,
17825,22.047890963654552,,
17826,22.058534789374235,,
17827,22.069166110925863,,
17828,22.079800211181507,,
17829,22.09043986884517,,
17830,22.101075358452817,,
17831,22.111715016116484,,
17832,22.122350505724132,,
17833,22.132990163387795,,
17834,22.143625652995443,,
17835,22.154259753251083,,
17836,22.164900800266757,,
17837,22.17553767922641,,
17838,22.186173168834056,,
17839,22.196812826497723,,
17840,22.207449705457375,,
17841,22.218085195065022,,
17842,22.228722074024674,,
17843,22.23936173168834,,
17844,22.249994442591976,,
17845,22.260632710903636,,
17846,22.271270979215295,,
17847,22.281907858174947,,
17848,22.292541958430586,,
17849,22.303181616094253,,
17850,22.31381849505391,,
17851,22.31381849505391,,
17852,22.286107869289765,,
17853,22.25840419028565,,
17854,22.230694953873513,,
17855,22.20298849616539,,
17856,22.175277870401246,,
17857,22.14757141269312,,
17858,22.119864954984994,,
17859,22.092152939868846,,
17860,22.06444648216072,,
17861,22.036737245748583,,
17862,22.00903078804046,,
17863,21.981318772924308,,
17864,21.953616483272203,,
17865,21.925907246860064,,
17866,21.89820495720796,,
17867,21.870491552739804,,
17868,21.842783705679672,,
17869,21.815077247971548,,
17870,21.78736801155941,,
17871,21.759658775147273,,
17872,21.731952317439145,,
17873,21.70424724908303,,
17874,21.676536623318885,,
17875,21.64882599755474,,
17876,21.62112231855063,,
17877,21.59341725019451,,
17878,21.565705235078358,,
17879,21.537998777370234,,
17880,21.510293709014118,,
17881,21.482581693897966,,
17882,21.482581693897966,,
17883,21.443400577970433,,
17884,21.404215293986883,,
17885,21.365034178059354,,
17886,21.325851672779816,,
17887,21.286666388796267,,
17888,21.24748249416472,,
17889,21.208302767589196,,
17890,21.169120262309658,,
17891,21.12993497832611,,
17892,21.090755251750583,,
17893,21.05156718906302,,
17894,21.012384683783484,,
17895,20.97320356785595,,
17896,20.93401967322441,,
17897,20.894835778592864,,
17898,20.855654662665334,,
17899,20.81647076803379,,
17900,20.777286873402247,,
17901,20.738105757474713,,
17902,20.698920473491164,,
17903,20.659740746915638,,
17904,20.62055546293209,,
17905,20.58137017894854,,
17906,20.542190452373013,,
17907,20.503007947093476,,
17908,20.463822663109926,,
17909,20.4246429365344,,
17910,20.38545765255085,,
17911,20.346272368567302,,
17912,20.30709125263977,,
17913,20.30709125263977,,
17914,20.301433811270424,,
17915,20.295781927309104,,
17916,20.290124485939756,,
17917,20.284472601978436,,
17918,20.2788165499611,,
17919,20.273159108591752,,
17920,20.267503056574412,,
17921,20.261849783261088,,
17922,20.25619650994776,,
17923,20.250539068578416,,
17924,20.244883016561076,,
17925,20.239225575191732,,
17926,20.23357369123041,,
17927,20.227919028565076,,
17928,20.22226297654774,,
17929,20.216608313882404,,
17930,20.210952261865067,,
17931,20.20529482049572,,
17932,20.199641547182395,,
17933,20.193986884517063,,
17934,20.188332221851727,,
17935,20.18267616983439,,
17936,20.177021507169055,,
17937,20.17136406579971,,
17938,20.16570940313438,,
17939,20.16005335111704,,
17940,20.154398688451707,,
17941,20.148744025786375,,
17942,20.148744025786375,,
17943,20.115185617428033,,
17944,20.08162720906969,,
17945,20.04807157941536,,
17946,20.014510392353007,,
17947,19.980953373346672,,
17948,19.94739218628432,,
17949,19.91383238857397,,
17950,19.88027675891964,,
17951,19.846718350561297,,
17952,19.813159942202958,,
17953,19.779601533844616,,
17954,19.746044514838278,,
17955,19.712483327775924,,
17956,19.678929087473602,,
17957,19.645369289763256,,
17958,19.611810881404914,,
17959,19.57825664110259,,
17960,19.544695454040237,,
17961,19.51113426697788,,
17962,19.47757585861954,,
17963,19.444021618317215,,
17964,19.41046182060687,,
17965,19.376903412248527,,
17966,19.343343614538178,,
17967,19.30978520617984,,
17968,19.27622540846949,,
17969,19.24266977881516,,
17970,19.209111370456817,,
17971,19.175554351450483,,
17972,19.175554351450483,,
17973,19.263743470045572,,
17974,19.351933977992665,,
17975,19.44012448593976,,
17976,19.528316383238856,,
17977,19.616508280537957,,
17978,19.704700177837058,,
17979,19.79289068578415,,
17980,19.881079804379237,,
17981,19.96927031232633,,
17982,20.05746359897744,,
17983,20.145652717572524,,
17984,20.23384183616761,,
17985,20.322032344114707,,
17986,20.410224241413804,,
17987,20.498413360008893,,
17988,20.58660525730799,,
17989,20.674799933311103,,
17990,20.762987662554185,,
17991,20.851178170501278,,
17992,20.93937006780038,,
17993,21.027560575747472,,
17994,21.115751083694565,,
17995,21.20394437034567,,
17996,21.292134878292764,,
17997,21.380323996887853,,
17998,21.468514504834946,,
17999,21.556706402134044,,
18000,21.644896910081137,,
18001,21.73308741802823,,
18002,21.73308741802823,,
18003,21.751546348782927,,
18004,21.770003890185617,,
18005,21.788460042236302,,
18006,21.80691758363899,,
18007,21.825376514393685,,
18008,21.84382988774036,,
18009,21.862284650439037,,
18010,21.880742191841726,,
18011,21.89920112259642,,
18012,21.91766283205513,,
18013,21.936117594753807,,
18014,21.954570968100477,,
18015,21.97303128820718,,
18016,21.99149299766589,,
18017,22.009944981660553,,
18018,22.028401133711238,,
18019,22.046858675113928,,
18020,22.065316216516617,,
18021,22.083770979215295,,
18022,22.102231299321996,,
18023,22.120690230076693,,
18024,22.139149160831387,,
18025,22.157606702234077,,
18026,22.17606007558075,,
18027,22.194519006335444,,
18028,22.21297515838613,,
18029,22.23143131043681,,
18030,22.2498888518395,,
18031,22.268347782594198,,
18032,22.286805323996887,,
18033,22.286805323996887,,
18034,22.305671334889407,,
18035,22.324530399021896,,
18036,22.343392241858396,,
18037,22.362252695342892,,
18038,22.381118706235412,,
18039,22.3999777703679,,
18040,22.4188396132044,,
18041,22.43770562409692,,
18042,22.45656746693342,,
18043,22.475427920417918,,
18044,22.49429254195843,,
18045,22.513152995442926,,
18046,22.53201761698344,,
18047,22.550878070467935,,
18048,22.569742692008447,,
18049,22.588607313548962,,
18050,22.607467767033455,,
18051,22.62632822051795,,
18052,22.64518728465044,,
18053,22.664050516838945,,
18054,22.68291513837946,,
18055,22.70177698121596,,
18056,22.72064299210848,,
18057,22.73950205624097,,
18058,22.758365288429477,,
18059,22.77722574191397,,
18060,22.796088974102478,,
18061,22.81495081693898,,
18062,22.833815438479494,,
18063,22.833815438479494,,
18064,22.83545765255085,,
18065,22.83710264532622,,
18066,22.838744859397575,,
18067,22.840389852172947,,
18068,22.84203345559631,,
18069,22.843679837723684,,
18070,22.84531927309103,,
18071,22.8469642658664,,
18072,22.848607869289765,,
18073,22.850251472713126,,
18074,22.8518978548405,,
18075,22.853540068911858,,
18076,22.85518506168723,,
18077,22.85682866511059,,
18078,22.858473657885963,,
18079,22.860117261309327,,
18080,22.861760864732688,,
18081,22.863407246860064,,
18082,22.86505362898744,,
18083,22.866694453706792,,
18084,22.86833944648216,,
18085,22.869983049905525,,
18086,22.87162665332889,,
18087,22.873271646104257,,
18088,22.874913860175614,,
18089,22.87655607424697,,
18090,22.878201067022342,,
18091,22.87984605979771,,
18092,22.88149105257308,,
18093,22.883134655996443,,
18094,22.883134655996443,,
18095,22.87025397354674,,
18096,22.857369123041014,,
18097,22.84449121929532,,
18098,22.83161192619762,,
18099,22.818731243747916,,
18100,22.80584639324219,,
18101,22.7929684894965,,
18102,22.780086417694786,,
18103,22.76720573524508,,
18104,22.75432644214738,,
18105,22.741442980993664,,
18106,22.72856229854396,,
18107,22.71568300544626,,
18108,22.702799544292542,,
18109,22.689916083138826,,
18110,22.67703817939313,,
18111,22.664154718239413,,
18112,22.651274035789708,,
18113,22.638394742692007,,
18114,22.62551128153829,,
18115,22.61263198844059,,
18116,22.59974991663888,,
18117,22.586873402245192,,
18118,22.57398855173947,,
18119,22.561107869289764,,
18120,22.54822579748805,,
18121,22.535346504390354,,
18122,22.522463043236634,,
18123,22.50958236078693,,
18124,22.496704457041236,,
18125,22.496704457041236,,
18126,22.495695787484717,,
18127,22.49468989663221,,
18128,22.493684005779706,,
18129,22.49268089363121,,
18130,22.49167222407469,,
18131,22.49066494387018,,
18132,22.48965905301767,,
18133,22.488650383461152,,
18134,22.487645881960653,,
18135,22.48663999110815,,
18136,22.48563410025564,,
18137,22.484628209403134,,
18138,22.483620929198622,,
18139,22.482615038346115,,
18140,22.481609147493607,,
18141,22.48060047793709,,
18142,22.479593197732576,,
18143,22.478590085584084,,
18144,22.477581416027565,,
18145,22.47657830387907,,
18146,22.475571023674558,,
18147,22.474559575414027,,
18148,22.473559241969546,,
18149,22.47254918306102,,
18150,22.471541902856508,,
18151,22.470537401356008,,
18152,22.4695315105035,,
18153,22.46852284094698,,
18154,22.46751972879849,,
18155,22.46751972879849,,
18156,22.45350672446371,,
18157,22.439493720128933,,
18158,22.42548210514616,,
18159,22.4114732688674,,
18160,22.397463043236634,,
18161,22.38344864954985,,
18162,22.369437034567078,,
18163,22.35542680893631,,
18164,22.34141241524953,,
18165,22.327400800266755,,
18166,22.313387795931977,,
18167,22.299376180949206,,
18168,22.28536873402245,,
18169,22.271352950983662,,
18170,22.257342725352895,,
18171,22.243329721018117,,
18172,22.22931949538735,,
18173,22.21530788040458,,
18174,22.201294876069802,,
18175,22.18728326108703,,
18176,22.173273035456262,,
18177,22.15926142047349,,
18178,22.145248416138713,,
18179,22.131235411803935,,
18180,22.11722379682116,,
18181,22.1032135711904,,
18182,22.089201956207624,,
18183,22.075188951872846,,
18184,22.06117455818606,,
18185,22.047168500611313,,
18186,22.047168500611313,,
18187,22.057277425808604,,
18188,22.067391908413917,,
18189,22.077503612315216,,
18190,22.087611148160498,,
18191,22.097727020117816,,
18192,22.107840113371125,,
18193,22.117949038568412,,
18194,22.128062131821718,,
18195,22.13817383572302,,
18196,22.14828831832833,,
18197,22.158398632877624,,
18198,22.168511726130934,,
18199,22.17862481938424,,
18200,22.188735133933534,,
18201,22.198846837834832,,
18202,22.208958541736134,,
18203,22.219073024341448,,
18204,22.229184728242746,,
18205,22.239296432144048,,
18206,22.24940813604535,,
18207,22.25951983994665,,
18208,22.26963571190397,,
18209,22.27974324774925,,
18210,22.28985911970657,,
18211,22.299969434255864,,
18212,22.310081138157162,,
18213,22.320191452706457,,
18214,22.33030593531177,,
18215,22.340417639213072,,
18216,22.340417639213072,,
18217,22.311830332333,,
18218,22.28324580415694,,
18219,22.254654329220852,,
18220,22.226065632988774,,
18221,22.197476936756697,,
18222,22.16889518728465,,
18223,22.140305101700566,,
18224,22.11171223741247,,
18225,22.08312770923641,,
18226,22.054543181060353,,
18227,22.025951706124264,,
18228,21.9973657885962,,
18229,21.96877848171613,,
18230,21.94018978548405,,
18231,21.911606646659997,,
18232,21.88301795042792,,
18233,21.85442786484384,,
18234,21.825841947315773,,
18235,21.797251861731688,,
18236,21.76866316549961,,
18237,21.740077247971545,,
18238,21.711494109147495,,
18239,21.682905412915417,,
18240,21.65430976992331,,
18241,21.625728020451263,,
18242,21.59714071357119,,
18243,21.568550627987108,,
18244,21.539963321107034,,
18245,21.511378792930977,,
18246,21.4827900966989,,
18247,21.4827900966989,,
18248,21.4402898188285,,
18249,21.397789540958097,,
18250,21.35529204179171,,
18251,21.312793153273315,,
18252,21.27029426475492,,
18253,21.227789818828498,,
18254,21.185295098366122,,
18255,21.14279482049572,,
18256,21.10029454262532,,
18257,21.057794264754918,,
18258,21.01529398688452,,
18259,20.972795098366124,,
18260,20.93029482049572,,
18261,20.887798710681338,,
18262,20.84529704345893,,
18263,20.802798154940536,,
18264,20.76029648771813,,
18265,20.717797599199734,,
18266,20.67529871068134,,
18267,20.632797043458933,,
18268,20.59030093364455,,
18269,20.547800655774147,,
18270,20.505300377903744,,
18271,20.46280148938535,,
18272,20.42030121151495,,
18273,20.377802322996555,,
18274,20.335304823830164,,
18275,20.292804545959765,,
18276,20.250304268089362,,
18277,20.207805379570967,,
18278,20.207805379570967,,
18279,20.206802267422475,,
18280,20.20579915527398,,
18281,20.20479465377348,,
18282,20.20379293097699,,
18283,20.202791208180503,,
18284,20.20178809603201,,
18285,20.2007808158275,,
18286,20.19977909303101,,
18287,20.198778759586528,,
18288,20.197774258086028,,
18289,20.196769756585528,,
18290,20.19576525508503,,
18291,20.194764921640548,,
18292,20.19376319884406,,
18293,20.192757307991553,,
18294,20.191755585195065,,
18295,20.190752473046572,,
18296,20.189749360898077,,
18297,20.188749027453596,,
18298,20.1877459153051,,
18299,20.186740024452597,,
18300,20.18573830165611,,
18301,20.184735189507613,,
18302,20.183730688007113,,
18303,20.182728965210625,,
18304,20.181724463710125,,
18305,20.180724130265645,,
18306,20.179719628765145,,
18307,20.179719628765145,,
18308,20.143482549738803,,
18309,20.107244081360452,,
18310,20.07101117039013,,
18311,20.034775480715794,,
18312,19.998537012337447,,
18313,19.962299933311105,,
18314,19.926061464932754,,
18315,19.88982577525842,,
18316,19.853590085584084,,
18317,19.817355785261753,,
18318,19.78111870623541,,
18319,19.744883016561076,,
18320,19.70864315883072,,
18321,19.672410247860398,,
18322,19.636174558186063,,
18323,19.599936089807713,,
18324,19.563701789485386,,
18325,19.527464710459043,,
18326,19.491226242080693,,
18327,19.454987773702346,,
18328,19.418754862732023,,
18329,19.38251778370568,,
18330,19.34628348338335,,
18331,19.310043625652995,,
18332,19.273809325330667,,
18333,19.237569467600313,,
18334,19.201335167277982,,
18335,19.165099477603647,,
18336,19.12886378792931,,
18337,19.12886378792931,,
18338,19.216637490274536,,
18339,19.304409803267756,,
18340,19.392186284316995,,
18341,19.479961376014227,,
18342,19.56773924641547,,
18343,19.65551572746471,,
18344,19.743290819161942,,
18345,19.83106452150717,,
18346,19.9188396132044,,
18347,20.00661609425364,,
18348,20.09438840724686,,
18349,20.182163498944092,,
18350,20.26993997999333,,
18351,20.357713682338556,,
18352,20.445487384683783,,
18353,20.533266644437035,,
18354,20.621040346782262,,
18355,20.708816827831498,,
18356,20.796590530176726,,
18357,20.884365621873958,,
18358,20.972142102923197,,
18359,21.059914415916417,,
18360,21.147693675669668,,
18361,21.2354687673669,,
18362,21.32324385906413,,
18363,21.411014782705347,,
18364,21.498791263754583,,
18365,21.58656913415583,,
18366,21.674342836501054,,
18367,21.674342836501054,,
18368,21.692351617205734,,
18369,21.71035900855841,,
18370,21.72836362120707,,
18371,21.746369623207737,,
18372,21.764378403912414,,
18373,21.78238440591308,,
18374,21.80038901856174,,
18375,21.818396409914417,,
18376,21.836405190619097,,
18377,21.854416750027788,,
18378,21.872421362676448,,
18379,21.890427364677116,,
18380,21.908434756029788,,
18381,21.92644492608647,,
18382,21.944448149383128,,
18383,21.962454151383795,,
18384,21.980461542736467,,
18385,21.99846893408914,,
18386,22.016473546737803,,
18387,22.034483716794487,,
18388,22.052492497499166,,
18389,22.070501278203846,,
18390,22.088508669556518,,
18391,22.106513282205178,,
18392,22.124520673557853,,
18393,22.14252667555852,,
18394,22.160532677559186,,
18395,22.178542847615873,,
18396,22.19654884961654,,
18397,22.214556240969213,,
18398,22.214556240969213,,
18399,22.233527842614205,,
18400,22.252498054907193,,
18401,22.271468267200177,,
18402,22.29043986884517,,
18403,22.30941285984217,,
18404,22.32838168278315,,
18405,22.347351895076137,,
18406,22.36632627542514,,
18407,22.38529648771813,,
18408,22.40426808936312,,
18409,22.423242469712125,,
18410,22.4422099033011,,
18411,22.461182894298098,,
18412,22.480151717239078,,
18413,22.49912748694009,,
18414,22.518097699233078,,
18415,22.537067911526066,,
18416,22.55603812381905,,
18417,22.575005557408026,,
18418,22.59397715905302,,
18419,22.61295292875403,,
18420,22.631923141047015,,
18421,22.650896132044014,,
18422,22.669864954984995,,
18423,22.688836556629987,,
18424,22.707806768922975,,
18425,22.72677698121596,,
18426,22.745748582860955,,
18427,22.76472157385795,,
18428,22.76472157385795,,
18429,22.76343086584417,,
18430,22.76214710459042,,
18431,22.760857785928643,,
18432,22.75957402467489,,
18433,22.75828331666111,,
18434,22.75699816605535,,
18435,22.755708847393574,,
18436,22.754422307435814,,
18437,22.753134378126042,,
18438,22.751847838168278,,
18439,22.750561298210513,,
18440,22.749271979548737,,
18441,22.747985439590973,,
18442,22.746700288985217,,
18443,22.745413749027453,,
18444,22.744125819717684,,
18445,22.742837890407912,,
18446,22.741554129154164,,
18447,22.7402675891964,,
18448,22.738979659886628,,
18449,22.737693119928863,,
18450,22.736407969323107,,
18451,22.735117261309327,,
18452,22.733830721351563,,
18453,22.732541402689787,,
18454,22.731254862732023,,
18455,22.729965544070247,,
18456,22.728681782816494,,
18457,22.72739524285873,,
18458,22.726105924196954,,
18459,22.726105924196954,,
18460,22.71337945981994,,
18461,22.700650216738914,,
18462,22.687925141713905,,
18463,22.67520284539291,,
18464,22.662476381015892,,
18465,22.649747137934867,,
18466,22.637023452261865,,
18467,22.62429420918084,,
18468,22.611567744803825,,
18469,22.598844059130823,,
18470,22.58611342669779,,
18471,22.57338835167278,,
18472,22.560661887295765,,
18473,22.547934033566744,,
18474,22.535206179837722,,
18475,22.522483883516728,,
18476,22.509756029787706,,
18477,22.49702678670668,,
18478,22.484303101033678,,
18479,22.471572468600645,,
18480,22.45885017227965,,
18481,22.44612092919862,,
18482,22.43339724352562,,
18483,22.420668000444593,,
18484,22.407942925419583,,
18485,22.395213682338557,,
18486,22.382487217961543,,
18487,22.369762142936533,,
18488,22.357034289207515,,
18489,22.344309214182505,,
18490,22.344309214182505,,
18491,22.342910136712238,,
18492,22.341505501833943,,
18493,22.340107813715683,,
18494,22.338710125597423,,
18495,22.337309658775148,,
18496,22.33591058130488,,
18497,22.3345087251306,,
18498,22.333106868956317,,
18499,22.331709180838057,,
18500,22.330307324663778,,
18501,22.328909636545514,,
18502,22.327509169723243,,
18503,22.32610731354896,,
18504,22.3247096254307,,
18505,22.323311937312436,,
18506,22.321908691786152,,
18507,22.32050683561187,,
18508,22.31910914749361,,
18509,22.31770729131933,,
18510,22.316310992553074,,
18511,22.314909136378795,,
18512,22.313505890852507,,
18513,22.31210959208625,,
18514,22.310709125263976,,
18515,22.309307269089697,,
18516,22.307909580971433,,
18517,22.30650911414916,,
18518,22.305107257974882,,
18519,22.30370956985662,,
18520,22.30370956985662,,
18521,22.29355340669112,,
18522,22.28339724352562,,
18523,22.273242469712127,,
18524,22.263087695898633,,
18525,22.252931532733133,,
18526,22.242778148271647,,
18527,22.232621985106146,,
18528,22.22246860064466,,
18529,22.212313826831167,,
18530,22.202153495609647,,
18531,22.192001500500165,,
18532,22.181842558630656,,
18533,22.171686395465155,,
18534,22.16153301100367,,
18535,22.151381015894188,,
18536,22.141222074024675,,
18537,22.131070078915194,,
18538,22.1209153051017,,
18539,22.110757752584195,,
18540,22.100601589418694,,
18541,22.09044403690119,,
18542,22.080292041791708,,
18543,22.070138657330222,,
18544,22.059978326108702,,
18545,22.049824941647216,,
18546,22.039670167833723,,
18547,22.02951122596421,,
18548,22.019356452150717,,
18549,22.00920306768923,,
18550,21.999049683227742,,
18551,21.999049683227742,,
18552,22.00948927420251,,
18553,22.019931643881293,,
18554,22.03037540291208,,
18555,22.04081638323886,,
18556,22.05126292097366,,
18557,22.06170529065244,,
18558,22.072147660331222,,
18559,22.082590030010003,,
18560,22.093028231632765,,
18561,22.10347338001556,,
18562,22.11391713904635,,
18563,22.124362287429143,,
18564,22.134804657107924,,
18565,22.14524285873069,,
18566,22.155688007113483,,
18567,22.16613176614427,,
18568,22.176572746471045,,
18569,22.18701789485384,,
18570,22.197463043236635,,
18571,22.207901244859396,,
18572,22.218342225186174,,
18573,22.228788762920974,,
18574,22.239226964543736,,
18575,22.249673502278537,,
18576,22.260115871957318,,
18577,22.270559630988107,,
18578,22.280997832610872,,
18579,22.291442980993665,,
18580,22.301888129376458,,
18581,22.301888129376458,,
18582,22.280886684450373,,
18583,22.259889407580303,,
18584,22.238889352006225,,
18585,22.217890685784152,,
18586,22.19689063021007,,
18587,22.17589474269201,,
18588,22.154896076469935,,
18589,22.133894631543846,,
18590,22.112895965321773,,
18591,22.0918972990997,,
18592,22.070898632877626,,
18593,22.049899966655552,,
18594,22.02890407913749,,
18595,22.007901244859397,,
18596,21.986906746693343,,
18597,21.96590669111926,,
18598,21.94490663554518,,
18599,21.92391074802712,,
18600,21.902907913749026,,
18601,21.88191063687896,,
18602,21.860914749360898,,
18603,21.839914693786817,,
18604,21.818916027564743,,
18605,21.797914582638658,,
18606,21.776918695120596,,
