day,huss,siconc,scnum,scph,tas
21384,0.8186524277022704,0.804262587667536,0.0,0.4064800039288785,0.8649179606462611
21386,0.8173585109269557,0.7945614594029579,0.0,0.407003806051033,0.8767256553718539
21387,0.8117148755292524,0.7897110076901683,0.0,0.4072657146137877,0.8750958697428819
21399,0.8090274301017754,0.7315042381027005,0.0,0.410408592361252,0.7843889482617701
21400,0.8190389425369172,0.726653786389911,0.0,0.4106705259295978,0.7835041176840376
21404,0.8020712007018481,0.707251080182758,0.0,0.4117181301739069,0.7662789966681326
21405,0.7881883141779346,0.7024004036309698,0.0,0.4119800187321885,0.7699189036273358
21406,0.7852020331199117,0.6975499519181804,0.0,0.4122419773061256,0.7854529452442334
21407,0.7870806508598523,0.6926995002053903,0.0,0.4125038658644072,0.7931130948638991
21411,0.7682799467283983,0.6732970188372358,0.0,0.413551505116544,0.8005139246872425
21413,0.75880644219061,0.675027379769032,0.0,0.4140753072386986,0.7933189790658212
21414,0.7350728749077162,0.6767579655398263,0.0,0.4143371957969802,0.7880052806940325
21415,0.7332845304311688,0.6784887761496187,0.0,0.4145991043597348,0.7917237694096934
21432,0.5574915654162089,0.7079060361851386,0.0,0.4190515299220905,0.723274344628155
21433,0.5489276937100805,0.7096368467949314,0.0,0.4193134584893181,0.7192462437920396
21434,0.5346540380942796,0.7113672077267271,0.0,0.4195753670520728,0.6935280065380026
21447,0.4456491659321154,0.7475559438774877,0.0,0.4229801433600553,0.6024140315584313
21450,0.398453733136669,0.7620011750086056,0.0,0.4237658790505557,0.5944914188721927
21452,0.3997831885242967,0.7716321535056784,0.0,0.4242896711704736,0.6023527377883958
21453,0.3785502425186033,0.7764475303347157,0.0,0.4245515797332283,0.5995945181366746
21454,0.3556522736151485,0.7812622326467576,0.0,0.424813488295983,0.6094408122210342
21458,0.3301939681895697,0.800523290284909,0.0,0.4258611225470015,0.5675221600553266
21459,0.3097319766057355,0.8053384422749477,0.0,0.4261230311097561,0.553501603067831
21460,0.308568022200997,0.810153594264987,0.0,0.4263849596769837,0.5688816244420728
21461,0.3125317448005971,0.8149687462550257,0.0,0.4266468482352654,0.5592867919783739
21462,0.3107968379454843,0.8197836734060656,0.0,0.42690875679802,0.5515983529263827
21463,0.3182371188094721,0.8245997247520983,0.0,0.4271706653607747,0.5590510467090013
21464,0.3264874725094567,0.8294142022251416,0.0,0.4274325739235293,0.570495693719748
21465,0.3405595178370111,0.8342302535711738,0.0,0.4276944674829291,0.5574306908908073
21466,0.3299373638443126,0.8390451807222143,0.0,0.4279563910490385,0.517784623121895
21467,0.3076250297668306,0.8438605575512517,0.0,0.4282182996117932,0.4816495882315962
21468,0.2883374725872786,0.8486759343802884,0.0,0.4284802081745478,0.4585748412648534
21469,0.2699210005182932,0.8534906366923304,0.0,0.4287421167373024,0.4554048532092792
21481,0.1842903769220034,0.9043678797704932,0.0,0.4318849694791755,0.3671874017728059
21482,0.1660260204899557,0.9089217688443748,0.0,0.4321469280531126,0.3629754196265841
21483,0.1594630504788374,0.9134761075962532,0.0,0.4324088166113943,0.3598070032061352
21485,0.1704632107917017,0.922583885744016,0.0,0.4329326187335488,0.3419925190167894
21487,0.1690851427329243,0.9316916638917784,0.0,0.4334564208557033,0.3163764380461419
21490,0.1661061250409214,0.9453526565964276,0.0,0.4342421465439672,0.3093732319104799
21491,0.1783337942112011,0.9499067705093078,0.0,0.4345040551067218,0.3120544414408777
21492,0.1990183042011827,0.954460209905192,0.0,0.4347659636694765,0.3261425787389186
21493,0.2053249811541592,0.9590140989790736,0.0,0.4350278972378223,0.3172345508266831
21494,0.200985119957084,0.9635677632139564,0.0,0.4352897957983405,0.309011755830768
21495,0.2032907198566421,0.9681223268048332,0.0,0.4355516893577404,0.2980888916829077
21496,0.2059675815222043,0.9726762158787148,0.0,0.435813597920495,0.2976174011441534
21497,0.1942509420326323,0.977230554630593,0.0,0.4360755064832496,0.2920726724083767
21498,0.182606988084448,0.9817839940264772,0.0,0.4363374150460042,0.2790941095115377
21499,0.1718112915250529,0.9863378831003587,0.0,0.4365993236087589,0.2665776073426838
21500,0.1630387018082148,0.990892221852237,0.0,0.4368612321715135,0.2530772615829494
21501,0.1580031139087751,0.9954458860871204,0.0,0.4371231407342681,0.2531652731501851
21502,0.1478893955374915,1.0,0.0,0.4373850492970228,0.2405041805494446
21503,0.1405651728862696,1.0,0.0,0.4376469428564227,0.2407242094675294
21504,0.1343200270197218,0.9950011545482568,0.0,0.4379088664225321,0.2518042371283047
21505,0.1213814299596209,0.9900020842575152,0.0,0.4381707749852866,0.2646334946878726
21506,0.1059086963762548,0.9850030139667736,0.0,0.4384326835480413,0.2547054755767873
21507,0.1042396786271824,0.9800037188370336,0.0,0.438694592110796,0.2580672031181207
21508,0.1183489746461833,0.9750050982242892,0.0,0.4389564806690776,0.257213805242973
21510,0.1286537714249844,0.9650071824818044,0.0,0.4394803177990599,0.2704705475576818
21533,0.1654876494243004,0.850031488701728,0.0,0.4455041647312339,0.2411265480606042
21534,0.1747633310004096,0.850031488701728,0.0,0.4457660732939885,0.2565977242723322
21535,0.1723608689268534,0.8434248195723248,0.0,0.4460279818567432,0.2515684918589321
21536,0.1664501491843501,0.8368183752819199,0.0,0.4462898904194978,0.2503929087823012
21537,0.1707939014703649,0.8302119309915155,0.0,0.4465517989822524,0.2482649148173746
21538,0.1661048798924608,0.8236050370231137,0.0,0.446813707545007,0.2454438297604838
21539,0.1580056042056963,0.8169985927327088,0.0,0.4470756161077617,0.2620827308731986
21540,0.1640738352284666,0.8103919236033057,0.0,0.4473375246705163,0.2713239454328295
21541,0.1668601143150049,0.803785029634904,0.0,0.4475994182299162,0.2540988244169245
21542,0.1557447258883487,0.7971781356665029,0.0,0.4478613417960256,0.2241120261520058
21545,0.1595638556229607,0.7773583531172917,0.0,0.4486470674842894,0.1317580310555089
21546,0.1651538977556716,0.7707519088268867,0.0,0.4489089560425711,0.1152825799962279
21547,0.1697217767645957,0.7641452396974836,0.0,0.4491708596042075,0.1074275476205435
21562,0.1624446622301338,0.6650449779174378,0.0,0.4530994630399357,0.1805305840196162
21563,0.153684523997902,0.6584389833050295,0.0,0.4533613716026903,0.1891069969195993
21564,0.1408247344591205,0.6518323141756265,0.0,0.4536233101721544,0.1814327025837708
21565,0.1439676966984369,0.6518323141756265,0.0,0.4538852087326726,0.1929056390268429
21579,0.1488715063857957,0.6423955965731837,0.0,0.4575519086067645,0.1526183441252326
21580,0.1501495475182377,0.6417219789339348,0.0,0.457813797165046,0.1621613126296562
21581,0.1663568668121759,0.6410481364556874,0.0,0.4580757257322738,0.1881954485446666
21582,0.1791775898180058,0.6403733946214465,0.0,0.4583376342950283,0.2062205318413278
21584,0.2033588917348602,0.6390257096649515,0.0,0.4588614314160646,0.2032092789338029
21585,0.2006651686838938,0.6383514175087074,0.0,0.459123334977701,0.1425881687307488
21586,0.1886223521788281,0.6376775750304599,0.0,0.4593852685460469,0.102773936003018
21587,0.2088383750605066,0.6370035077132143,0.0,0.4596471771088015,0.088857106934055
21588,0.2147512738128159,0.6363294403959683,0.0,0.4599090706682014,0.0816668762180183
21589,0.2049649257243003,0.6356553730787228,0.0,0.4601709692287196,0.0941613754950655
21590,0.2107911828962258,0.6349810809224785,0.0,0.4604328727903559,0.0947193059659303
21591,0.2155587525895197,0.6343070136052325,0.0,0.4606947613486375,0.092429433582704
21592,0.2133501186263314,0.6336338456439804,0.0,0.4609567199225747,0.1192792481297585
21593,0.20997846411975,0.6329591038097394,0.0,0.4612186084808563,0.1479270132646035
21594,0.2065613098131706,0.6329591038097394,0.0,0.4614805120424927,0.1477682781165543
21596,0.1875622639081786,0.6209084080117331,0.0,0.4620043041624107,0.1395470547557644
21597,0.1778720516570593,0.6148827228542323,0.0,0.4622662427318748,0.1570503551895392
21598,0.1592449419734876,0.6088572625357295,0.0,0.4625281462935112,0.1588624504934923
21600,0.1405951083305102,0.5968061170597264,0.0,0.4630519384134292,0.1700854969510291
21601,0.1456457936550347,0.5907806567412242,0.0,0.4633138469761839,0.1970924750109987
21602,0.1604118017246346,0.5847554212617201,0.0,0.463575785545648,0.209357515559192
21603,0.1769733657556159,0.5787299609432173,0.0,0.4638376841061661,0.2210976299742216
21606,0.2181640182185974,0.5606538048267087,0.0,0.464623389789957,0.2213930973785134
21610,0.2062819296273217,0.536551513874702,0.0,0.4656710240409755,0.2402527189287751
21611,0.2214584735206209,0.5305260535561998,0.0,0.4659329326037302,0.2310272207204411
21612,0.2365714629612434,0.524500368398699,0.0,0.4661948411664848,0.2237662664235908
21613,0.2233867415554289,0.5184751329191948,0.0,0.4664567497292394,0.2113094863896382
21614,0.2260688951019492,0.5124492229226952,0.0,0.466718658291994,0.2246275224743825
21615,0.2339365212938543,0.5064242122821898,0.0,0.4669805668547487,0.246844156660593
21616,0.2235297779848415,0.5003983022856908,0.0,0.4672424754175033,0.2545608851449096
21617,0.2106839444850561,0.4943732916451854,0.0,0.467504383980258,0.25964983969322
21618,0.2066614405018777,0.4883480561656812,0.0,0.4677662725385396,0.2658703715345479
21619,0.2039800132919597,0.482321696491185,0.0,0.4680282011057672,0.2843135097755719
21620,0.1989710923220514,0.4762971355286762,0.0,0.4682901096685218,0.2661736971144748
21621,0.19740153080627,0.4702710006931787,0.0,0.4685520182312765,0.2476394040359557
21641,0.2198302862648194,0.6607242468849119,0.0,0.4737901594796596,0.3540501037279176
21642,0.2184423607807287,0.6726362170208967,0.0,0.4740520480379412,0.3418589300308062
21643,0.2308852849911363,0.6845475126398861,0.0,0.4743139566006959,0.3671151065568582
21644,0.2278136593823753,0.6964594827758716,0.0,0.4745758651634505,0.3919988055573037
21645,0.22808281897461,0.7083716777508544,0.0,0.4748377737262051,0.4044304394291813
21646,0.2374806807434158,0.7202840975648365,0.0,0.4750996972923145,0.4132834601119001
21650,0.2335524967561287,0.767931753269777,0.0,0.4761473165399783,0.4037876406613492
21651,0.217088002423889,0.7798441730837592,0.0,0.4764092100993782,0.4135726409756732
21652,0.2307900830150854,0.7917556935417472,0.0,0.4766711336654876,0.4290878229710234
21653,0.2574602291799505,0.8036678885167301,0.0,0.4769330422282422,0.441264851951972
21654,0.2726932198034638,0.8036678885167301,0.0,0.4771949507909968,0.4484550826680087
21655,0.2787266904317087,0.8053415900209259,0.0,0.4774568593537515,0.4613613503489
21656,0.2734551987801696,0.807014167330129,0.0,0.4777187479120331,0.4566825925693085
21657,0.2608560084379561,0.8086880936733228,0.0,0.4779806764792608,0.4501131577293062
21658,0.2633163699149304,0.8103613454995213,0.0,0.4782425850420154,0.4408719431696753
21659,0.2562401393321128,0.8120350470037171,0.0,0.47850449360477,0.4309234928019085
21660,0.2564520739763454,0.8137082988299156,0.0,0.4787663821630517,0.444210096184068
21662,0.2501373554395605,0.8170559266773045,0.0,0.4792901892863244,0.4857688439051977
21663,0.2620245802682359,0.8187285039865076,0.0,0.4795521278557885,0.4969730307411871
21664,0.2490582267737009,0.8204022054907034,0.0,0.4798140214151884,0.5189460614823631
21665,0.2490325455867009,0.8220754573169019,0.0,0.4800759249768248,0.5287687810397907
21666,0.2391850814612442,0.8237491588210971,0.0,0.4803378235373429,0.5208163072861014
21667,0.2422008829140211,0.8254226354862942,0.0,0.4805997120956246,0.5148016596466956
21668,0.2576061709557709,0.8270961121514913,0.0,0.4808616706695617,0.5014003269001092
21669,0.2717417188548163,0.8287702633336832,0.0,0.4811235592278433,0.4935060036461959
21670,0.2921839437068382,0.8304435151598817,0.0,0.4813854627894797,0.4978122839001721
21671,0.3024888442480106,0.8321167669860802,0.0,0.4816473613499978,0.5028682341107725
21672,0.3102632399489282,0.8337904684902759,0.0,0.4819092549093977,0.510542528446601
21673,0.3122982794642333,0.8354634954774758,0.0,0.4821711634721524,0.5324699817690295
21674,0.3152741842850849,0.8371371969816715,0.0,0.4824330970404982,0.5501885962155044
21675,0.3213904572859601,0.8388104488078699,0.0,0.4826950006021346,0.559451813666942
21684,0.3825592055122723,0.8538719636336409,0.0,0.4850521576624533,0.607374112026152
21685,0.3957740698870703,0.8538719636336409,0.0,0.4853140662252079,0.6159992456151421
21686,0.3961486520489696,0.8557855683491442,0.0,0.4855759747879625,0.6118108379958521
21687,0.3919379750046824,0.8576989482256494,0.0,0.4858378833507172,0.6165446030049693
21688,0.382936589258208,0.8596125529411528,0.0,0.4860997919134718,0.6150185452945298
21689,0.3716173077711271,0.8615261576566561,0.0,0.4863616854728717,0.641173697114477
21690,0.3820603160290555,0.8634388630161659,0.0,0.4866236090389811,0.7013468913057176
21691,0.3900482546909672,0.8653524677316692,0.0,0.4868855176017357,0.7251178726346931
21693,0.4332960999356155,0.8691794523236771,0.0,0.487409334727245,0.7254526309172048
21694,0.454192492688644,0.8710926073611838,0.0,0.4876712232855266,0.7383824731250369
21695,0.4579560057920155,0.8730055375596917,0.0,0.4879331518527542,0.746325517067957
21696,0.4531588119415963,0.8749191422751955,0.0,0.4881950604155089,0.7494342113534957
21697,0.4595521304749566,0.8768327469906988,0.0,0.4884569689782636,0.7601873389074033
21698,0.4631822570494857,0.8787468013841988,0.0,0.4887188575365451,0.761765260577109
21699,0.4723816214011966,0.8806601812607036,0.0,0.4889807610981815,0.7589300308040466
21700,0.4832843488470184,0.8825735611372088,0.0,0.4892426646598179,0.7719180235116637
21701,0.5117437214685903,0.8844864913357167,0.0,0.4895046032292821,0.804887785251773
21702,0.5314335134821044,0.8863996463732232,0.0,0.4897664967886819,0.8505532155654757
21703,0.5518453878403988,0.8883134759277251,0.0,0.4900284003503183,0.8595178223423621
21704,0.5512160171747479,0.8902268558042299,0.0,0.4902902989108364,0.8437763248884173
21705,0.5597072033394881,0.8921400108417364,0.0,0.4905521874691181,0.8424718677311878
21706,0.5665767911590307,0.8940536155572397,0.0,0.4908141460430552,0.8209986169610916
21711,0.587327553423354,0.9036209646177614,0.0,0.4921236388456458,0.776981831897908
21712,0.5906619572384888,0.9055347941722632,0.0,0.4923855724139918,0.7686474508078253
21713,0.5881612840801023,0.907447049853776,0.0,0.4926474759756281,0.7539730936065853
21714,0.5988741263856815,0.909361104247276,0.0,0.4929093645339098,0.753740491607472
21715,0.6036324093467069,0.909361104247276,0.0,0.4931712730966644,0.771113346325514
21716,0.6017403024984423,0.9074434524298016,0.0,0.493433181659419,0.7951137863833523
21721,0.6639484384022458,0.8978556430204243,0.0,0.4947427244731922,0.8039510907147831
21722,0.656256014974985,0.895938216041948,0.0,0.4950046330359469,0.7915508895454814
21727,0.677786707106321,0.886349956954574,0.0,0.4963141608463652,0.7812048154900332
21730,0.6758058834302386,0.8805972263411479,0.0,0.4970999015379839,0.7872288929402171
21731,0.6977396923756966,0.878679574523673,0.0,0.4973618101007385,0.7761300056578856
21732,0.712145022441207,0.8767621475451967,0.0,0.4976236986590202,0.7661721254793495
21733,0.7221793625981264,0.8748447205667204,0.0,0.4978856022206565,0.7698654680329443
21734,0.7461116348228595,0.8729270687492454,0.0,0.4981475357890024,0.788897969447418
21735,0.7657771983225772,0.8710089672537739,0.0,0.498409444351757,0.8081787892123018
21736,0.7603893371711573,0.8690913154362989,0.0,0.4986713379111569,0.7937323191047994
21737,0.749201937658529,0.8671743381358193,0.0,0.4989332364716751,0.7815741497453981
21738,0.7363058312896468,0.8652566863183444,0.0,0.4991951400333114,0.7746668133526158
21739,0.7292253464495887,0.8633390345008695,0.0,0.4994570786027755,0.7911234047903494
21749,0.7574855471986495,0.8400005216264765,0.0,0.5020761142191393,0.8303938517633781
21751,0.7463035952105361,0.8321122702061123,0.0,0.5025999313446486,0.7959090337587239
21752,0.7456581932584551,0.82816814449593,0.0,0.5028618399074033,0.7917552021122781
21753,0.7462968506563745,0.8242240187857482,0.0,0.5031237984813405,0.7849877412459978
21755,0.7402475043852569,0.8163353176873868,0.0,0.5036476156068497,0.8098808700572125
21756,0.7636604459395446,0.812391191977205,0.0,0.5039094741584219,0.8384956308543386
21757,0.7780730393710751,0.8084470662670227,0.0,0.5041713827211765,0.8741984660841119
21761,0.7622700301585332,0.792669888909299,0.0,0.505219016972195,0.8022160055321533
21767,0.7535057414314327,0.7690042352922131,0.0,0.5067904683487228,0.7959860438800562
21768,0.7564749016981231,0.7650598847430327,0.0,0.5070523769114774,0.8083202363739289
21769,0.7456566368228792,0.7611164335498456,0.0,0.5073142854742321,0.8074558370528689
21770,0.7536779869684835,0.7571716333226685,0.0,0.5075761940369867,0.7969840321870905
21771,0.7519207712034511,0.7532275076124861,0.0,0.5078380525885589,0.7933818444709908
21772,0.7620889648198864,0.7492831570633057,0.0,0.5080999611513135,0.7912208461683542
21773,0.7545905770277374,0.7453390313531238,0.0,0.508361869714068,0.7785754699189017
21774,0.7270136514964344,0.7413942311259462,0.0,0.5086237782768227,0.7825564217011355
21775,0.7282567247096083,0.7374505550937611,0.0,0.5088857368507598,0.7874300622367546
21779,0.7440835992676452,0.7347223586870033,0.0,0.5099333711017784,0.7987584082479401
21780,0.7404913459587928,0.7353298736607182,0.0,0.5101952296533505,0.789515622053184
21797,0.5742299405285964,0.7456632491888373,0.0,0.5146477252313617,0.7231313258313937
21798,0.567359833897195,0.7462707641625522,0.0,0.5149095837829338,0.7287232036210521
21799,0.5508334453102258,0.7468789536532626,0.0,0.5151714923456885,0.7172942729615934
21800,0.5360582023895435,0.7474871431439729,0.0,0.5154334009084431,0.7024391777204974
21801,0.5299130315681448,0.7480951077956852,0.0,0.5156953094711978,0.7026906393411759
21802,0.5176471259638875,0.7487026227694003,0.0,0.5159572180339524,0.6895769158232196
21803,0.5046648968264797,0.7493101377431157,0.0,0.5162191265967071,0.6714701074998414
21804,0.5062892967557138,0.7499183272338261,0.0,0.5164809851482792,0.6694316967372846
21805,0.511250902084119,0.7505262918855378,0.0,0.5167428937110338,0.6707172942729668
21806,0.5123528065905705,0.7511338068592534,0.0,0.5170048022737884,0.6661894134657717
21807,0.4932601151451039,0.7511338068592534,0.0,0.517266710836543,0.6588891682906926
21810,0.4107668506200581,0.7585534938069222,0.0,0.5180524865359895,0.5947554535738997
21814,0.4142302829444234,0.7684455103811539,0.0,0.5191000707758254,0.6300260891431474
21815,0.4092052269257127,0.7709185145247117,0.0,0.5193619793385801,0.6191047966304124
21817,0.3924733888427434,0.7758651973288228,0.0,0.5198857964640894,0.6096608411391189
21818,0.3731125235475732,0.7783379766333824,0.0,0.520147705026844,0.5934981454705519
21819,0.3339057557506402,0.780811430454937,0.0,0.5204096636007811,0.5664565914377292
21820,0.3227855423736991,0.7832839849204981,0.0,0.5206715721635358,0.5642704469730355
21821,0.3182644601944197,0.7857576635810513,0.0,0.5209334807262904,0.5636370780159725
21823,0.3126708901410702,0.7907036718681668,0.0,0.5214572478406171,0.558284088765955
21828,0.3005909267069297,0.8030691422639532,0.0,0.5227667906543904,0.5494970767586564
21829,0.2946425931046793,0.8055419215685129,0.0,0.523028699217145,0.559106053938518
21830,0.2825236668999589,0.8080156002290662,0.0,0.5232906577910821,0.5566731627585393
21831,0.2878484405293748,0.8104881546946272,0.0,0.5235525663538367,0.5494294964481022
21832,0.3004846221571057,0.8129613836771831,0.0,0.5238144249054089,0.5315112843402329
21833,0.2865612683082221,0.8154348374987381,0.0,0.5240763334681635,0.5101590494750734
21834,0.2650282934047079,0.8179073919642993,0.0,0.5243382420309182,0.490519896900737
21835,0.2413557902775697,0.8203810706248524,0.0,0.5246001505936727,0.4606509712705137
21836,0.2281514059023151,0.8228536250904135,0.0,0.5248620591564274,0.4381482994907894
21837,0.2201417290235286,0.8253268540729695,0.0,0.525123967719182,0.4370371534544534
21838,0.2216506933142272,0.8253268540729695,0.0,0.5253858762819366,0.4334066763060282
21840,0.2038449665651697,0.83382531853503,0.0,0.5259096934074459,0.4274816118689922
21841,0.2037301535008648,0.8380752252830557,0.0,0.5261716019702005,0.4275444772741529
21842,0.191674522342892,0.8423244575140854,0.0,0.5264335105329552,0.3998522662978541
21843,0.1831561504367616,0.8465743642621111,0.0,0.5266954190957098,0.3689664927390491
21844,0.1898244392551728,0.8508238213321394,0.0,0.5269573276584645,0.3854560885144927
21845,0.1920908688594076,0.8550735032411665,0.0,0.5272192362212191,0.4153485886716569
21846,0.1834710692349238,0.8593229603111954,0.0,0.5274811447839737,0.4076318601873403
21847,0.1728025334620677,0.8635728670592204,0.0,0.5277430033355458,0.4122839001697406
21848,0.1822378534470637,0.8678218744512521,0.0,0.5280049118983005,0.402329163261455
21849,0.1857571099274131,0.8720711066822824,0.0,0.5282668204610551,0.3716885647828009
21850,0.1784017585646757,0.8763205637523108,0.0,0.5285287290238098,0.3804960080467721
21851,0.1637245710852664,0.8805704705003364,0.0,0.5287906875977468,0.3714119570000652
21856,0.1687452690843643,0.9018177558504794,0.0,0.5301001804003375,0.3516140692776796
21857,0.1637084879176501,0.9060667632425112,0.0,0.5303620889630921,0.3455837052869769
